comparison_type,target,unit,domain_type,domain,comparison,metric,estimate,CI_low,CI_high,CI_excludes_zero,domain_DOI,reference_DOI,inferential_eligible
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,1.227932827961082,0.4720369382198455,2.049117388050664,True,41,41,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,MAE,0.6810945280694067,0.6810945280694067,0.6810945280694067,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,bias,-0.6810945280694067,-0.6810945280694067,-0.6810945280694067,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,RMSE,0.6810945280694067,0.6810945280694067,0.6810945280694067,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,R2,,-40958387687509.07,-40958387687509.07,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,-0.0015507743643952132,-0.0015507743643952132,-0.0015507743643952132,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-2.3828443589945216,-2.3828443589945216,-2.3828443589945216,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,MAE,0.4330833707530841,0.22696158550671272,0.6602510057342126,True,20,20,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,bias,-0.5692489399185514,-0.8505760603016734,-0.30251891716475654,True,20,20,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,RMSE,0.4252397209316072,0.23027417738613307,0.6166134906417933,True,20,20,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,R2,-0.4104231367348561,-0.8479591971847323,-0.20295808678052468,True,20,20,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,mean_feature_OOD_percentile,0.010889088245470191,-0.0036399226609716783,0.02877081973857534,False,20,20,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,high_feature_OOD_fraction,0.08333333333333337,-0.04909620098039225,0.2436111111111111,False,20,20,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,coverage_90,-0.01666666666666672,-0.05555555555555547,0.0,False,20,20,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,interval_90_mean_width,-0.09214267097933693,-0.6523898625887387,0.46143812045169125,False,20,20,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,MAE,0.42827158216783356,0.1770090992529169,0.6901654455068298,True,71,71,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,bias,-0.8348235661771047,-1.104945667040506,-0.6280519611442682,True,71,71,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,RMSE,0.37578173425172556,0.09648770493650634,0.6524696320822925,True,71,71,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,R2,-0.162407960428406,-0.3380186475071808,-0.03903494669402988,True,71,71,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.06100248655725582,0.038591553930356265,0.08353327316730776,True,71,71,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.07511737089201878,0.025114155251141575,0.13543037280701756,True,71,71,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,coverage_90,0.005336818893156958,-0.020345038756516196,0.0340920070267895,False,71,71,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,0.8775370299301262,0.33807537635977863,1.4356553836390313,True,71,71,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,MAE,-0.3141487098313944,-0.3141487098313944,-0.3141487098313944,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,bias,-0.3470137333099088,-0.3470137333099088,-0.3470137333099088,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,RMSE,-0.41377485589568375,-0.41377485589568375,-0.41377485589568375,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,R2,0.8801210418285352,0.8801210418285352,0.8801210418285352,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.07686115948280858,0.07686115948280858,0.07686115948280858,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-2.677417695597475,-2.677417695597475,-2.677417695597475,True,1,1,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,MAE,0.2781298551364473,0.14249696299976558,0.4143613249338064,True,237,237,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,bias,-0.6052640977780692,-0.7543689696258569,-0.45307965475212203,True,237,237,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,RMSE,0.2757812323783977,0.13927541013497052,0.41700406158977493,True,237,237,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,R2,-0.13239951936691863,-0.21618211572694448,-0.06428743826578237,True,237,237,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.0601153748062111,0.04212691898422164,0.07599894904874352,True,237,237,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.030782508630609884,0.01221099719367397,0.050873055294483986,True,237,237,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,coverage_90,0.003283823536988195,-0.01613163996324709,0.021131894004331974,False,237,237,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,0.8807572645989286,0.572394885913925,1.2033043425674077,True,237,237,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,MAE,0.5764210349743886,-0.13630589858437514,1.2592948346625292,False,14,14,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,bias,-1.300956349506693,-1.8198995560680582,-0.714707043390228,True,14,14,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,RMSE,0.6602418354084669,-0.07355270753780563,1.305636806088296,False,14,14,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,R2,-0.44043105777210334,-1.8265897780400036,0.040815263656966486,False,14,14,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.09132928768152915,0.03979648523543123,0.14753476868114435,True,14,14,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.07936507936507937,0.0,0.25013888888888874,False,14,14,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,coverage_90,-0.015873015873015817,-0.07072510822510823,0.022261904761904865,False,14,14,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-0.4659569568451154,-1.461662198693548,0.3757929181080017,False,14,14,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,MAE,0.14566320633340024,-0.3506746545239504,0.5056932141322452,False,5,5,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,bias,-0.03234745099980857,-0.6066412264631967,0.7144433587354349,False,5,5,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,RMSE,0.24174797255199376,-0.4138839425435201,0.5259228542422107,False,5,5,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,R2,-0.2713144406346313,-1.0643342197752133,3.960866897055387,False,5,5,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,mean_feature_OOD_percentile,-0.002347611496628099,-0.03361281509937992,0.026099512915311193,False,5,5,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,high_feature_OOD_fraction,0.20000000000000007,0.0,0.6666666666666667,False,5,5,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,coverage_90,-0.17142857142857149,-0.6666666666666667,0.09523809523809523,False,5,5,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,interval_90_mean_width,0.5834771866617778,-1.4520588068242368,2.802932123443977,False,5,5,False
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,MAE,0.0881895143473943,-0.019577816777068033,0.20484786951891878,False,334,334,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,bias,-0.2657655260028701,-0.3929729952270315,-0.14578371319820577,True,334,334,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,RMSE,0.01908047222094522,-0.11880366074702757,0.1541363191906766,False,334,334,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,R2,-0.008682980056862744,-0.07139841565219503,0.05264339227332189,False,334,334,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.08744353488198453,0.07366616085306718,0.10242522732895573,True,334,334,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.057593426592193755,0.03380351570057452,0.08171474832763567,True,334,334,True
Chronological minus DOI-grouped on identical future records,PCE,percentage point,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,coverage_90,0.008516093022081117,-0.010955605083420628,0.02632288460040582,False,334,334,True
